clade_name	../concat/170191_CAGE4007_METAG.1.fq.gz	../concat/170191_CAGE4014_METAG.1.fq.gz	../concat/170191_CAGE4015_METAG.1.fq.gz	../concat/170191_CAGE4017_METAG.1.fq.gz	../concat/170191_CAGE4019_METAG.1.fq.gz	../concat/170191_CAGE4021_METAG.1.fq.gz	../concat/170191_CAGE4027_METAG.1.fq.gz	../concat/170191_CAGE4030_METAG.1.fq.gz	../concat/170191_CAGE4031_METAG.1.fq.gz	../concat/170191_CAGE4039_METAG.1.fq.gz	../concat/170191_CAGE4040_METAG.1.fq.gz	../concat/170191_CAGE4041_METAG.1.fq.gz	../concat/170191_CAGE4045_METAG.1.fq.gz	../concat/170191_CAGE4052_METAG.1.fq.gz	../concat/170191_CAGE4053_METAG.1.fq.gz	../concat/170191_CAGE4056_METAG.1.fq.gz	../concat/170191_CAGE4060_METAG.1.fq.gz	../concat/170191_CAGE4062_METAG.1.fq.gz	../concat/170191_CAGE4073_METAG.1.fq.gz	../concat/170191_CAGE4081_METAG.1.fq.gz	../concat/170191_CAGE4083_METAG.1.fq.gz	../concat/170191_CAGE4084_METAG.1.fq.gz	../concat/170191_CAGE4085_METAG.1.fq.gz	../concat/170191_CAGE4087_METAG.1.fq.gz	../concat/170191_CAGE4089_METAG.1.fq.gz	../concat/170191_CAGE4091_METAG.1.fq.gz	../concat/170191_CAGE4099_METAG.1.fq.gz	../concat/170191_CAGE4114_METAG.1.fq.gz	../concat/170191_CAGE4119_METAG.1.fq.gz	../concat/170191_CAGE4128_METAG.1.fq.gz	../concat/170191_CAGE4129_METAG.1.fq.gz	../concat/170191_CAGE4131_METAG.1.fq.gz	../concat/170191_CAGE4133_METAG.1.fq.gz	../concat/170191_CAGE4149_METAG.1.fq.gz	../concat/170191_CAGE4150_METAG.1.fq.gz	../concat/170191_CAGE4151_METAG.1.fq.gz	../concat/170191_CAGE4155_METAG.1.fq.gz	../concat/170191_CAGE4157_METAG.1.fq.gz	../concat/170191_CAGE4161_METAG.1.fq.gz	../concat/170191_CAGE4164_METAG.1.fq.gz	../concat/170191_CAGE4165_METAG.1.fq.gz	../concat/170191_CAGE4166_METAG.1.fq.gz	../concat/170191_CAGE4167_METAG.1.fq.gz	../concat/170191_CAGE4177_METAG.1.fq.gz	../concat/170191_CAGE4179_METAG.1.fq.gz	../concat/170191_CAGE4180_METAG.1.fq.gz	../concat/170191_CAGE4185_METAG.1.fq.gz	../concat/170191_CAGE4186_METAG.1.fq.gz	../concat/170191_CAGE4188_METAG.1.fq.gz	../concat/170191_CAGE4191_METAG.1.fq.gz	../concat/170191_CAGE4192_METAG.1.fq.gz	../concat/170191_CAGE4197_METAG.1.fq.gz	../concat/170191_CAGE4201_METAG.1.fq.gz	../concat/170191_CAGE4203_METAG.1.fq.gz	../concat/170191_CAGE4212_METAG.1.fq.gz	../concat/170191_CAGE4214_METAG.1.fq.gz	../concat/170191_CAGE4217_METAG.1.fq.gz	../concat/170191_CAGE4219_METAG.1.fq.gz	../concat/170191_CAGE4233_METAG.1.fq.gz	../concat/170191_CAGE4234_METAG.1.fq.gz	../concat/170191_CAGE4236_METAG.1.fq.gz	../concat/170191_CAGE4239_METAG.1.fq.gz	../concat/170191_CAGE4244_METAG.1.fq.gz	../concat/170191_CAGE4246_METAG.1.fq.gz	../concat/170191_CAGE4248_METAG.1.fq.gz	../concat/170191_CAGE4251_METAG.1.fq.gz	../concat/170191_CAGE4252_METAG.1.fq.gz	../concat/170191_CAGE4257_METAG.1.fq.gz	../concat/170191_CAGE4260_METAG.1.fq.gz	../concat/170191_CAGE4262_METAG.1.fq.gz	../concat/170191_CAGE4267_METAG.1.fq.gz	../concat/170191_CAGE4274_METAG.1.fq.gz	../concat/170191_CAGE4275_METAG.1.fq.gz	../concat/170191_CAGE4281_METAG.1.fq.gz	../concat/170191_CAGE4286_METAG.1.fq.gz	../concat/170191_CAGE4290_METAG.1.fq.gz	../concat/170191_CAGE4294_METAG.1.fq.gz	../concat/170191_CAGE4295_METAG.1.fq.gz	../concat/170191_CAGE4296_METAG.1.fq.gz	../concat/170191_CAGE4315_METAG.1.fq.gz	../concat/170191_CAGE4325_METAG.1.fq.gz	../concat/170191_CAGE4327_METAG.1.fq.gz	../concat/170191_CAGE4337_METAG.1.fq.gz	../concat/170191_CAGE4339_METAG.1.fq.gz	../concat/170191_CAGE4341_METAG.1.fq.gz	../concat/170191_CAGE4346_METAG.1.fq.gz	../concat/170191_CAGE4347_METAG.1.fq.gz	../concat/170191_CAGE4354_METAG.1.fq.gz	../concat/170191_CAGE4359_METAG.1.fq.gz	../concat/170191_CAGE4366_METAG.1.fq.gz	../concat/170191_CAGE4372_METAG.1.fq.gz	../concat/170191_CAGE4376_METAG.1.fq.gz	../concat/170191_CAGE4378_METAG.1.fq.gz	../concat/170191_CAGE4392_METAG.1.fq.gz	../concat/170191_CAGE4401_METAG.1.fq.gz	../concat/170191_CAGE4414_METAG.1.fq.gz	../concat/170191_CAGE4421_METAG.1.fq.gz	../concat/170191_CAGE4424_METAG.1.fq.gz	../concat/170191_CAGE4428_METAG.1.fq.gz	../concat/170191_CAGE4434_METAG.1.fq.gz	../concat/170191_CAGE4437_METAG.1.fq.gz	../concat/170191_CAGE4439_METAG.1.fq.gz	../concat/170191_CAGE4443_METAG.1.fq.gz	../concat/170191_CAGE4448_METAG.1.fq.gz	../concat/170191_CAGE4454_METAG.1.fq.gz	../concat/170191_CAGE4468_METAG.1.fq.gz	../concat/170191_CAGE4469_METAG.1.fq.gz	../concat/170191_CAGE4479_METAG.1.fq.gz	../concat/170191_CAGE4481_METAG.1.fq.gz	../concat/170191_CAGE4488_METAG.1.fq.gz	../concat/170191_CAGE4497_METAG.1.fq.gz	../concat/170191_CAGE4521_METAG.1.fq.gz	../concat/170191_CAGE4526_METAG.1.fq.gz	../concat/170191_CAGE4534_METAG.1.fq.gz	../concat/170191_CAGE4556_METAG.1.fq.gz	../concat/170191_CAGE4557_METAG.1.fq.gz	../concat/170191_CAGE4559_METAG.1.fq.gz	../concat/170191_CAGE4561_METAG.1.fq.gz	../concat/170191_CAGE4563_METAG.1.fq.gz	../concat/170191_CAGE4569_METAG.1.fq.gz	../concat/170191_CAGE4573_METAG.1.fq.gz	../concat/170191_CAGE4581_METAG.1.fq.gz	../concat/170191_CAGE4583_METAG.1.fq.gz	../concat/170191_CAGE4591_METAG.1.fq.gz	../concat/170191_CAGE4601_METAG.1.fq.gz	../concat/170191_CAGE4602_METAG.1.fq.gz	../concat/170191_CAGE4604_METAG.1.fq.gz	../concat/170191_CAGE4613_METAG.1.fq.gz	../concat/170191_CAGE4626_METAG.1.fq.gz	../concat/170191_CAGE4628_METAG.1.fq.gz	../concat/170191_CAGE4646_METAG.1.fq.gz	../concat/170191_CAGE4650_METAG.1.fq.gz	../concat/170191_CAGE4659_METAG.1.fq.gz	../concat/170191_CAGE4664_METAG.1.fq.gz	../concat/170191_CAGE4667_METAG.1.fq.gz	../concat/170191_CAGE4675_METAG.1.fq.gz	../concat/170191_CAGE4679_METAG.1.fq.gz	../concat/170191_CAGE4689_METAG.1.fq.gz	../concat/170191_CAGE4691_METAG.1.fq.gz	../concat/170191_CAGE4695_METAG.1.fq.gz	../concat/170191_CAGE4696_METAG.1.fq.gz	../concat/170191_CAGE4701_METAG.1.fq.gz	../concat/170191_CAGE4733_METAG.1.fq.gz	../concat/170191_CAGE4738_METAG.1.fq.gz	../concat/170191_CAGE4754_METAG.1.fq.gz	../concat/170191_CAGE4762_METAG.1.fq.gz
NO_TAXONOMY|t__GCA_001578795.1	0.0	0.0	0.0	0.0	0.0	0.1299	0.2879	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1253	0.0	0.0933	0.0	0.0	0.0	0.0101	4.0814	0.2137	0.2712	0.6425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2105	0.0	0.0	1.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0617	0.8595	0.0	0.365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2124	0.0	0.0	0.0	0.0	0.0	0.1522	0.0	0.0	0.0	0.1091	0.0	0.9041	0.0	0.0	0.0	0.4452	0.0	0.0	0.0	0.0	0.5153	0.0	0.0	0.0	0.0	0.0	0.0878	0.0	0.365	0.0	0.0	0.2486	0.0	0.2344	0.0	0.0	0.0	0.0	0.1206	1.703	0.0	1.333	0.0	0.1178	0.0	0.0954	0.0	0.0	0.9856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NO_TAXONOMY|t__GCA_001809325.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0301	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NO_TAXONOMY|t__GCA_001815675.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NO_TAXONOMY|t__GCA_001838165.1	0.0	3.0014	0.0	0.0	0.0	2.0184	3.607	0.8576	0.0	0.0	0.0	1.6352	1.4257	0.0	0.0	0.0	0.3027	0.1781	0.0	0.0	0.0	1.1036	0.0	0.1835	0.0	0.0	0.0	0.0	0.0	0.0	0.7301	1.051	0.4377	0.5236	1.5249	1.145	0.6258	0.0	0.0	0.0	0.2873	0.5309	0.0	0.8394	0.1425	0.0	0.3986	0.0	0.0	0.3613	0.2663	0.1058	0.0	0.4414	1.1559	0.0	0.0	0.0	0.0	0.0273	0.0	0.0	0.0	0.2432	0.0381	0.5036	0.0	0.0	0.1025	0.0127	0.0	0.0	0.5775	0.0	0.0	0.0	0.5778	0.0	0.0	0.0	0.0	0.8494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0279	0.0	0.0	4.9239	0.2561	1.2552	0.3974	0.0	0.1735	0.0	0.0	0.0	0.0	0.7431	0.0	0.0	0.0	1.2048	0.0	0.7249	0.042	0.1517	0.6499	0.0	0.0	0.0	0.0	0.1091	0.0	0.0	0.0	0.0	3.0214	0.0185	0.0	0.0	0.7135	3.9394	6.7285	0.6449	0.0	0.2223	0.0	0.0335	0.0	0.3019	0.0272	0.0	0.0	1.0985	0.7464
NO_TAXONOMY|t__GCA_002355935.1	0.0	0.0	0.0	0.0579	0.0	0.3707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1359	0.0	0.0733	0.4972	0.0	0.0183	0.0	0.0	0.3236	0.0	0.0621	0.0	0.0	0.0605	0.0	0.0	0.0	0.0	0.0	0.0	0.0105	0.0	0.3097	0.0237	0.0	0.0	0.0	0.0	0.0362	0.3402	0.0552	0.0	0.0046	0.0184	0.0	0.0	0.3278	0.0	0.0	0.1836	0.0	0.2407	0.0	0.0	0.0477	0.0	0.0	0.0	0.0	0.1183	0.0	0.0	0.0294	0.0	0.0	0.0389	0.0135	0.0198	0.1699	0.0	0.0	0.0	0.0	0.2372	0.0245	0.0074	0.2063	0.01	0.1151	0.0	0.0	1.567	0.0	0.0	0.0	0.1421	0.0	0.0	0.1583	0.2203	0.3122	0.2102	0.0	0.0593	0.0324	0.0	0.0	0.0	1.8265	0.0	0.0	0.0	0.0	0.8183	0.0	0.0	0.0203	0.0	0.0	0.0809	0.3759	0.0936	0.0	0.0409	0.0136	0.0336	0.0	0.0	0.32	0.0794	0.0	0.0	0.0	0.0474	0.0088	0.0096	0.0	0.0	0.0	0.0	0.0	0.0556	0.032	0.0	0.376	0.0	0.0232	0.0	0.0	0.0	0.0	0.0229	0.0
NO_TAXONOMY|t__GCA_002847985.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0221	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.5887	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NO_TAXONOMY|t__GCA_003044455.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2454	0.0	0.0	0.0	0.0	0.0	0.341	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0569	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NO_TAXONOMY|t__GCA_003044645.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0166	0.0	0.0	0.0563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NO_TAXONOMY|t__GCA_003241315.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NO_TAXONOMY|t__GCA_003243515.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0312	0.0	0.0	0.0	0.0	0.0
NO_TAXONOMY|t__GCA_004138405.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1784	0.0	0.0	0.0509	0.0	0.0	0.0891	0.0	0.0	0.0	0.0321	0.0	0.0	0.0	0.1796	0.0	0.0	0.0	0.1344	0.832	0.0858	0.0	0.0	0.0	0.0373	0.0	0.0	0.0	0.0	0.1634	0.0	0.0	0.1098	0.1435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0756	0.0	0.0	0.0	0.1346	0.0	0.0	0.045	0.1213	0.0	0.1972	0.0	0.0	0.0	0.5333	0.4203	0.0	0.0	0.0	0.2269	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4463	0.0	0.0	0.0	0.0537	0.0	0.0922	0.0	0.1304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1096	0.0731	0.027	0.0	0.0	0.0	0.0	0.1414	0.0	0.0	0.3996	0.0	0.0	0.6584	0.0	0.0	0.0	0.0	0.0	0.0	0.3749	0.0	0.0	0.0	0.0	0.0	0.0	0.0268	2.8277	0.0	0.2091	0.0
NO_TAXONOMY|t__GCA_004138455.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0548	0.0	0.0	0.1578	0.0	0.0	0.0	0.0	0.0	0.0648	0.249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0371	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0121	0.0	0.0	0.0	0.3837	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2279	0.0
NO_TAXONOMY|t__GCA_015256775.1	0.0	0.0	0.0	0.3253	0.0	0.8941	2.1993	0.0	0.0	0.0	0.0	0.0	0.8994	0.2692	0.0	0.0	0.0	0.0	0.2066	0.0	0.0	0.8523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0694	0.6822	0.7007	2.027	0.7411	0.0	0.3833	1.0663	0.0	0.0	0.0	0.0	0.1353	0.2679	0.1223	0.0	0.9699	0.7344	0.0	0.0	0.3194	0.1282	0.0	0.0	0.4439	0.1799	0.0	0.0767	0.0	0.3281	0.0843	0.0	0.0	0.0	0.2539	0.1121	2.3654	0.2887	1.6218	0.0	0.0117	0.1561	0.8604	0.3603	0.1396	0.0	0.3973	0.0	0.2311	0.0	0.0	1.1859	0.4402	0.0	1.0898	0.0	0.0	0.0	0.0	0.0	0.0	0.7038	0.0545	0.2746	0.0	0.0	0.0749	2.5255	0.0	0.4645	1.1252	0.0	0.0	0.0	0.7085	0.8253	0.0	0.0	0.0	0.0	0.1492	0.0848	0.0	0.1908	0.3346	0.2987	1.0518	0.2577	0.1542	0.0	0.2298	0.0	0.2291	0.2419	0.0	0.0	0.0	0.1815	0.4662	0.2727	0.5734	0.0	0.3064	0.0	0.3887	0.5351	0.0	1.4272	0.0	0.0691	0.0	0.3107	0.1049	1.8052	0.939	1.5928	1.0913
NO_TAXONOMY|t__GCA_015259125.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0027	0.0	0.0	0.0166	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0312	0.0	0.0	0.0	0.0	0.0	0.0	0.0089	0.0	0.0	0.0	0.0	0.0	0.0593	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.037	0.0	0.0	0.0	0.0096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0782
NO_TAXONOMY|t__GCA_015265235.1	0.0	0.0	0.0	0.0	0.0	0.0	0.1161	0.0	0.0	0.0	0.0	0.0	0.1349	0.052	0.0	0.0777	0.0	0.0	0.0	0.0	0.0	0.2177	0.0072	0.0544	0.0	0.0	0.0	0.0	0.0	0.0358	0.0458	0.0094	0.0482	0.0241	0.0	0.1168	0.3559	0.0	0.0	0.0	0.0	0.0116	0.0277	0.0	0.0	0.0	0.0587	0.0	0.0	0.0447	0.0	0.0	0.0	0.1686	0.0198	0.0	0.0	0.0	0.0	0.0	0.0	0.0428	0.0246	0.0	0.0161	0.0184	0.0808	0.1576	0.0282	0.0	0.0	0.0693	0.0	0.0	0.0	0.0297	0.0	0.0076	0.0	0.0	0.4233	0.0621	0.0	0.3056	0.0	0.0	0.0	0.0	0.1276	0.0	0.0	0.0209	0.0	0.0	0.0	0.0	0.0081	0.0	0.0	0.1601	0.0	0.0	0.0267	0.1106	0.0303	0.0	0.0	0.0	0.0	0.0	0.0284	0.0	0.0783	0.0	0.049	0.103	0.2548	0.0097	0.0	0.0	0.0	0.0383	0.0	0.0	0.0	0.0	0.0274	0.0255	0.0	0.0	0.0	0.0051	0.0	0.0623	0.0533	0.0	0.0456	0.0	0.0226	0.0	0.1259	0.0	0.0	0.5864	0.0873	0.1281
NO_TAXONOMY|t__GCA_015265375.1	0.0	0.0	0.0	1.5738	90.1702	3.506	0.4004	0.0	0.0	0.0	0.0	2.893	0.1666	2.8181	3.761	10.7786	24.9131	1.749	0.0	0.0	0.0	0.5643	0.1264	2.2128	0.0	0.1541	3.4305	0.0	0.0	0.0	0.0	0.0	0.0	1.2352	0.0	10.1854	0.1209	0.11	1.0171	0.0	0.0	1.6342	7.9215	0.0	0.1445	0.0369	1.4342	0.3082	1.9331	9.5201	0.0	7.2692	7.5722	0.0	7.2108	0.0	0.0359	1.5958	0.1292	0.0	0.2051	0.0	0.0	0.5315	0.0492	0.2672	0.2907	0.0	0.0946	0.4278	0.2679	1.5074	0.6658	0.2441	0.0452	0.0	0.0	0.0	0.0	0.9754	2.1561	0.0	0.0	5.3981	4.0598	0.0	14.8209	2.923	0.0	0.0	1.9979	6.9316	4.8363	3.2562	9.1118	0.0422	1.9643	0.0	0.6164	0.0	0.0	6.9117	0.0	0.0	0.0	0.0	1.6128	17.8887	0.0	1.1764	1.0375	1.7826	13.934	5.4059	1.7031	0.0	3.121	0.2545	0.0283	0.636	0.0	0.2283	0.819	0.0	0.0378	13.212	5.2966	0.0823	0.5433	0.8582	17.4579	0.7368	17.8308	0.6618	2.9401	0.0	0.0	7.8181	0.6763	0.3429	0.1646	0.0	0.0	0.0	1.5379	0.1147
